ID,y
3350,765.4169
3351,741.4967
3352,1211.4279
3353,1532.7888
3354,635.60376
3355,1166.3717
3356,500.17648
3357,656.82385
3358,320.80618
3359,32.119648
3360,1173.4209
3361,1372.6952
3362,698.8703
3363,933.3755
3364,1589.1968
3365,1144.5781
3366,766.21063
3367,41.44388
3368,1409.6228
3369,1824.598
3370,1569.5916
3371,1588.0405
3372,647.7048
3373,1419.9294
3374,984.9724
3375,1710.2897
3376,1492.9799
3377,524.8629
3378,745.74457
3379,1539.154
3380,1375.1788
3381,1708.428
3382,763.8713
3383,2061.0256
3384,1112.5848
3385,913.6711
3386,1240.7887
3387,997.8189
3388,1535.9303
3389,41.44388
3390,1651.6569
3391,604.37726
3392,1305.6752
3393,1142.9889
3394,1574.8455
3395,1579.8579
3396,985.17316
3397,1478.7832
3398,320.03064
3399,1453.4631
3400,1358.6636
3401,1204.6211
3402,437.65543
3403,1195.8973
3404,626.11664
3405,467.9293
3406,1587.8751
3407,823.63873
3408,765.61194
3409,1432.9572
3410,1232.123
3411,481.84396
3412,1405.8668
3413,1557.1003
3414,2075.9387
3415,2034.6451
3416,2091.6008
3417,922.6387
3418,1447.2749
3419,826.6087
3420,457.97534
3421,1656.3677
3422,1628.0527
3423,471.47842
3424,970.52484
3425,1028.1561
3426,597.38416
3427,432.18155
3428,340.62665
3429,1397.096
3430,437.65543
3431,1304.3132
3432,1811.0072
3433,537.6795
3434,1610.6171
3435,1349.9999
3436,1043.9867
3437,1098.5682
3438,944.46423
3439,397.2594
3440,1597.1754
3441,1352.4973
3442,537.6795
3443,1331.6597
3444,801.4026
3445,1353.4209
3446,650.4511
3447,1921.9178
3448,501.27655
3449,526.44714
3450,1689.2395
3451,792.3718
3452,-47.439896
3453,1414.5941
3454,1427.0911
3455,1632.4901
3456,736.7931
3457,1341.6427
3458,619.921
3459,502.8258
3460,950.6996
3461,1084.4003
3462,1152.7977
3463,1172.4722
3464,1325.7784
3465,1556.568
3466,369.49973
3467,982.73474
3468,293.99762
3469,292.25836
3470,1349.0074
3471,1039.0724
3472,1001.4248
3473,-198.203
3474,1331.6414
3475,610.67084
3476,1888.6868
3477,475.13605
3478,1167.2709
3479,1241.2446
3480,617.0758
3481,299.16492
3482,1586.4578
3483,986.12445
3484,506.89157
3485,890.8771
3486,1191.1821
3487,1051.7522
3488,743.87006
3489,452.27045
3490,1044.2792
3491,344.50986
3492,1113.0564
3493,143.39713
3494,896.7875
3495,1307.5688
3496,1213.3464
3497,2037.1492
3498,744.2332
3499,739.24567
3500,172.10019
3501,1460.8854
3502,1030.4459
3503,1267.0967
3504,2010.3575
3505,1475.1566
3506,372.10245
3507,1582.8159
3508,1788.0623
3509,744.9604
3510,998.5613
3511,68.71116
3512,1263.5576
3513,1443.5022
3514,1895.0778
3515,1115.2633
3516,1153.8657
3517,693.7547
3518,481.84396
3519,914.2314
3520,650.7177
3521,1315.34
3522,475.13605
3523,676.65845
3524,1128.8365
3525,1349.632
3526,561.30994
3527,955.5331
3528,1890.5833
3529,1510.122
3530,1349.5311
3531,1719.5468
3532,582.9113
3533,1387.0588
3534,481.84396
3535,751.7408
3536,1640.0848
3537,1805.2517
3538,510.76706
3539,517.64404
3540,1280.2025
3541,320.03064
3542,1513.3047
3543,921.4117
3544,1473.4132
3545,617.0758
3546,1240.9801
3547,955.5331
3548,1115.0477
3549,1090.4617
3550,477.95615
3551,1525.3711
3552,518.4741
3553,1271.9858
3554,474.57095
3555,1181.4832
3556,531.19763
3557,714.4852
3558,1435.797
3559,2079.8442
3560,849.5399
3561,1422.402
3562,1328.721
3563,1253.4479
3564,1408.878
3565,1543.1537
3566,2156.1008
3567,1552.2648
3568,846.773
3569,879.95276
3570,1805.4199
3571,901.4622
3572,318.75833
3573,1472.6545
3574,562.3746
3575,679.15814
3576,2079.8442
3577,1020.77844
3578,625.336
3579,959.4413
3580,1211.825
3581,1117.6245
3582,1218.0087
3583,637.1037
3584,414.78522
3585,1113.8346
3586,1374.6521
3587,2000.967
3588,566.379
3589,1666.2139
3590,1618.6658
3591,1781.1267
3592,630.9942
3593,660.6833
3594,427.2438
3595,767.68256
3596,1129.0024
3597,294.41348
3598,1522.9303
3599,1161.5717
3600,479.2235
3601,1497.2263
3602,660.5271
3603,514.3507
3604,1213.7081
3605,757.3408
3606,510.76706
3607,728.53174
3608,1347.1218
3609,886.6002
3610,489.35995
3611,1276.5784
3612,464.5824
3613,1002.164
3614,238.53809
3615,238.53809
3616,1408.6301
3617,311.62015
3618,58.001244
3619,902.7267
3620,238.53809
3621,1442.5245
3622,263.26425
3623,397.49408
3624,573.1581
3625,1558.618
3626,389.37262
3627,722.13776
3628,1398.6155
3629,1294.6195
3630,1246.3005
3631,1183.4962
3632,791.8894
3633,1009.69965
3634,674.9999
3635,962.08405
3636,1927.4288
3637,1419.9294
3638,766.34534
3639,540.96747
3640,930.7976
3641,1255.7599
3642,587.91394
3643,1511.2178
3644,382.67053
3645,811.5213
3646,1181.8252
3647,1001.2984
3648,1172.6901
3649,1072.0095
3650,631.2502
3651,444.8855
3652,544.4412
3653,1187.6238
3654,1058.3195
3655,847.8329
3656,606.43646
3657,511.83813
3658,973.5827
3659,1113.7393
3660,1041.3901
3661,803.32416
3662,962.08405
3663,1110.2323
3664,1285.3766
3665,702.4883
3666,543.09045
3667,1830.8217
3668,751.9299
3669,829.4221
3670,829.15845
3671,843.3268
3672,836.4611
3673,315.48807
3674,1085.1254
3675,1678.0452
3676,926.53455
3677,317.58505
3678,1610.4246
3679,489.01596
3680,511.8788
3681,398.8255
3682,630.0945
3683,1483.6206
3684,992.2775
3685,474.71185
3686,977.6368
3687,1676.0494
3688,1275.1638
3689,689.1432
3690,1253.6624
3691,707.5332
3692,961.5024
3693,1067.829
3694,931.21423
3695,939.1011
3696,255.20422
3697,1086.1475
3698,1755.8582
3699,1040.1665
3700,998.95636
3701,669.888
3702,1442.3055
3703,1341.3842
3704,579.59735
3705,729.9311
3706,882.0707
3707,866.92566
3708,652.8682
3709,1697.7505
3710,641.91064
3711,782.6762
3712,471.515
3713,532.04895
3714,538.1624
3715,1095.1633
3716,943.42706
3717,1404.2207
3718,34.90036
3719,1678.0681
3720,1359.4115
3721,796.0401
3722,625.1024
3723,1093.3822
3724,1457.744
3725,1617.289
3726,663.27625
3727,724.0027
3728,1157.0593
3729,935.519
3730,1158.7681
3731,1170.459
3732,449.82855
3733,1180.2401
3734,1048.5664
3735,1383.3585
3736,953.2478
3737,884.31024
3738,1400.5989
3739,1318.3983
3740,1031.0712
3741,996.21783
3742,1562.2328
3743,884.31024
3744,208.75008
3745,1360.8918
3746,286.4211
3747,1467.6244
3748,873.0588
3749,41.44388
3750,839.6568
3751,223.93852
3752,256.6642
3753,1301.7086
3754,525.33093
3755,1362.8
3756,1077.8423
3757,1178.1007
3758,455.98624
3759,1269.3923
3760,1604.1858
3761,952.0015
3762,962.08405
3763,551.8169
3764,774.3095
3765,489.15482
3766,974.8178
3767,71.54554
3768,1010.86365
3769,1471.4783
3770,433.81482
3771,630.16394
3772,724.86633
3773,1425.1451
3774,1164.9855
3775,1368.2926
3776,530.4828
3777,1115.227
3778,244.12059
3779,560.27704
3780,1627.5817
3781,380.58014
3782,544.9676
3783,961.21014
3784,1201.9626
3785,948.79285
3786,1668.1469
3787,525.9155
3788,1152.4694
3789,1261.5011
3790,1222.1151
3791,1092.728
3792,912.91034
3793,1120.5018
3794,743.1658
3795,697.97394
3796,1416.6287
3797,896.9286
3798,1389.3165
3799,619.51013
3800,1021.2014
3801,1235.4496
3802,41.44388
3803,1519.0426
3804,1222.1151
3805,1795.5077
3806,792.18646
3807,982.84503
3808,803.2005
3809,1833.1276
3810,1438.5465
3811,276.23386
3812,508.16568
3813,556.40466
3814,735.6347
3815,863.3081
3816,1425.1451
3817,441.17444
3818,801.2088
3819,1033.6099
3820,1124.1471
3821,551.8229
3822,1011.1043
3823,1182.9348
3824,994.6148
3825,270.21027
3826,467.54596
3827,1124.1398
3828,789.95996
3829,967.4365
3830,352.7037
3831,352.7037
3832,1771.0035
3833,854.50586
3834,504.17743
3835,992.80237
3836,652.48047
3837,881.2301
3838,432.2755
3839,248.33131
3840,980.36633
3841,1196.7065
3842,1577.2776
3843,449.09195
3844,1067.4252
3845,1218.2172
3846,1450.7122
3847,744.7671
3848,1577.3247
3849,1113.2683
3850,1121.5098
3851,1872.4868
3852,1057.12
3853,678.1445
3854,395.58875
3855,948.84344
3856,1261.532
3857,796.6028
3858,1461.4512
3859,1085.8495
3860,320.01968
3861,1300.7185
3862,1110.0321
3863,516.1178
3864,1030.4387
3865,352.7037
3866,880.50134
3867,551.8169
3868,814.14044
3869,995.8952
3870,1098.0219
3871,1136.0682
3872,1105.6156
3873,465.17047
3874,777.83014
3875,359.2371
3876,157.6118
3877,967.70935
3878,1138.702
3879,972.0698
3880,348.57214
3881,896.3153
3882,1365.9419
3883,1314.0562
3884,1479.9944
3885,594.0004
3886,1589.1593
3887,1283.1111
3888,1520.0316
3889,2047.4562
3890,236.22124
3891,670.43164
3892,1830.8148
3893,801.8046
3894,1307.4376
3895,348.57214
3896,1506.1213
3897,1146.1232
3898,990.0484
3899,1044.1998
3900,601.3167
3901,1412.851
3902,1419.9773
3903,1471.9385
3904,1531.8776
3905,1366.0177
3906,1383.6769
3907,1575.7261
3908,891.9022
3909,1019.9504
3910,789.7401
3911,722.8029
3912,969.3279
3913,477.26654
3914,855.4559
3915,1331.1499
3916,260.14377
3917,733.16284
3918,446.91336
3919,1204.061
3920,1777.1328
3921,837.96844
3922,1441.7253
3923,1497.0856
3924,1403.8834
3925,1043.2458
3926,795.08093
3927,757.00714
3928,2049.1372
3929,809.7641
3930,772.99243
3931,1358.818
3932,1418.9838
3933,1830.8148
3934,1533.4343
3935,471.78723
3936,634.0159
3937,1317.1346
3938,1651.8848
3939,475.25452
3940,845.56274
3941,1872.3333
3942,1369.6038
3943,1126.0281
3944,627.5587
3945,986.81946
3946,609.40985
3947,992.80237
3948,1649.0592
3949,1684.753
3950,1243.0443
3951,869.5869
3952,974.169
3953,1289.2842
3954,1076.3677
3955,1024.6577
3956,767.90125
3957,606.555
3958,431.06598
3959,126.91248
3960,1469.949
3961,490.557
3962,1675.567
3963,1419.6134
3964,647.8454
3965,1415.7114
3966,1085.2052
3967,1296.9259
3968,482.46686
3969,716.7286
3970,516.9228
3971,2033.4677
3972,2211.3213
3973,833.2409
3974,1035.2921
3975,780.5644
3976,965.8701
3977,619.96234
3978,1222.8301
3979,239.35541
3980,1348.1348
3981,915.4301
3982,1368.1915
3983,41.44388
3984,993.519
3985,348.544
3986,81.45908
3987,1253.6624
3988,348.544
3989,890.74384
3990,1655.199
3991,1300.9779
3992,1391.9227
3993,504.17743
3994,801.93506
3995,722.6565
3996,1125.6517
3997,708.5564
3998,679.1007
3999,813.499
4000,348.544
4001,1533.782
4002,290.96994
4003,982.479
4004,41.44388
4005,447.59543
4006,1829.9459
4007,893.72064
4008,536.9339
4009,1403.8834
4010,821.9463
4011,290.96994
4012,760.74194
4013,538.37036
4014,875.7408
4015,343.52426
4016,950.2559
4017,2012.3827
4018,293.11508
4019,1751.2628
4020,948.84344
4021,1399.7926
4022,269.55618
4023,1075.4462
4024,1090.6467
4025,608.26337
4026,860.46967
4027,819.8
4028,-56.885014
4029,1073.8464
4030,348.90234
4031,1452.2853
4032,1505.2817
4033,1001.5416
4034,948.2438
4035,967.31036
4036,1452.2975
4037,491.17706
4038,519.83844
4039,863.7183
4040,1606.6809
4041,1517.8386
4042,239.37857
4043,542.6038
4044,908.2847
4045,859.0087
4046,1320.0134
4047,517.31573
4048,501.33594
4049,1314.4011
4050,1208.2511
4051,1253.7745
4052,435.44977
4053,1459.7189
4054,565.79474
4055,2026.5629
4056,1216.3885
4057,391.45428
4058,872.5143
4059,1076.5212
4060,1952.0118
4061,1282.5231
4062,-28.122173
4063,936.888
4064,1160.6029
4065,481.8982
4066,542.6038
4067,1224.8517
4068,1052.9425
4069,813.52203
4070,792.7816
4071,-141.73712
4072,1140.4906
4073,1377.8053
4074,653.0429
4075,1410.5867
4076,979.30536
4077,473.9393
4078,608.32495
4079,1075.4462
4080,1068.0493
4081,480.87946
4082,1660.6581
4083,1487.0883
4084,1370.318
4085,1029.4575
4086,588.9031
4087,1039.099
4088,859.28644
4089,1698.9437
4090,1374.271
4091,30.596617
4092,739.6792
4093,437.82892
4094,1438.1488
4095,403.72626
4096,957.73334
4097,667.1559
4098,697.57574
4099,1477.7651
4100,647.468
4101,701.1305
4102,1576.7034
4103,583.6801
4104,922.00867
4105,1755.9845
4106,1266.436
4107,24.633265
4108,1627.468
4109,551.9043
4110,1024.3071
4111,713.0963
4112,1072.8405
4113,558.1919
4114,834.658
4115,889.5308
4116,1199.5916
4117,421.1816
4118,770.12244
4119,1036.9141
4120,1613.2278
4121,954.8939
4122,550.463
4123,1033.3344
4124,1039.6572
4125,1255.1075
4126,1198.3652
4127,860.41345
4128,796.7945
4129,1403.6421
4130,1488.0127
4131,1158.3082
4132,946.3736
4133,24.633265
4134,733.3597
4135,1781.7834
4136,1385.9581
4137,1169.1821
4138,832.3679
4139,1041.3632
4140,931.3618
4141,1035.472
4142,971.1056
4143,583.0474
4144,545.1444
4145,736.7291
4146,882.3537
4147,847.28625
4148,432.6378
4149,1141.2451
4150,1645.9188
4151,1240.8394
4152,952.131
4153,847.62683
4154,1573.0846
4155,1986.4089
4156,1398.1073
4157,1217.4474
4158,916.3343
4159,1369.2235
4160,22.111525
4161,567.717
4162,1136.8301
4163,1166.4056
4164,1414.601
4165,822.6514
4166,959.244
4167,800.11786
4168,482.32208
4169,369.81256
4170,1707.9224
4171,848.88727
4172,894.69244
4173,780.66315
4174,22.111525
4175,997.81775
4176,483.36115
4177,620.9874
4178,877.6322
4179,745.99945
4180,1493.9226
4181,723.6478
4182,675.72003
4183,423.27658
4184,752.33954
4185,1022.92145
4186,1842.9249
4187,203.47504
4188,561.6757
4189,374.17404
4190,1685.3901
4191,1673.6477
4192,582.843
4193,1124.1394
4194,738.6356
4195,550.463
4196,1624.4568
4197,776.4749
4198,964.18604
4199,1094.5065
4200,800.11786
4201,1430.694
4202,359.15833
4203,24.21327
4204,1838.1434
4205,1777.7557
4206,981.6966
4207,462.77524
4208,1992.4761
